"user_id","month","language","age","total_users","paid_users","total_revenue","arppu","mrr","new_paid_users","revenue_new_users","new_mrr","churned_users","previous_paid_users","churn_rate","churned_revenue","revenue_churn_rate","expansion_mrr","contraction_mrr"
QZBiEFECZAgVl5IkN9/cFw==,8,en,16,9,1,205.05,205.05,1845.45,0,0,,0,1,0,205.05,11.2049180327868852,680.79,0.00
dxXTsxsoGNYPn+1rVBAUww==,8,uk,33,1,1,13.98,13.98,13.98,1,13.98,13.98,0,0,0,0,0.00000000000000000000,0.00,0.00
"3rCdNEPkh3vwmYB0BVadEw==",8,ru,27,1,1,17.34,17.34,17.34,0,0,,1,1,1,17.34,1.2403433476394850,0.00,4.53
"5n2VR2SS79K3vJ0/V2A8RQ==",8,ru,27,3,1,47.13,47.13,141.39,1,47.13,141.39,0,0,0,0,0.00000000000000000000,0.00,0.00
ZgTMXDOYCQOiAw4VI8H7AA==,8,uk,25,4,1,90.63,90.63,362.52,0,0,,0,1,0,90.63,0.64099299809038828771,340.89,0.00
Dbff3x5cRk6/tUY3WQdzFQ==,8,uk,21,2,1,46.71,46.71,93.42,0,0,,0,1,0,46.71,0.12884806355511420060,0.00,309.90
AN9at3LlvDamqXq8dvHD4w==,8,ru,24,2,1,43.23,43.23,86.46,0,0,,0,1,0,43.23,0.46274887604367373154,72.75,0.00
Hamw6F2EZmJfI2glmE2NEg==,8,ru,24,2,1,36.27,36.27,72.54,0,0,,0,1,0,36.27,0.41950034698126301180,0.00,95.13
GOl6BQXsy0zvbvIWIoKEQw==,8,ru,18,2,1,76.23,76.23,152.46,0,0,,0,1,0,76.23,1.0508684863523573,0.00,421.29
WSQTlRZJRg4Rb+rqe56nJg==,8,uk,26,2,1,26.31,26.31,52.62,0,0,,0,1,0,26.31,0.17256985438803620622,0.00,14.88
dQAFHVkiiCKfawYALbHZeA==,8,uk,26,1,1,14.64,14.64,14.64,0,0,,0,1,0,14.64,0.27822120866590649943,0.00,1.74
e/6IajqZ922YY1rh2ErMJQ==,8,en,25,3,1,78.39,78.39,235.17,0,0,,0,1,0,78.39,5.3545081967213115,0.00,658.71
GjL6ipu28pHPFxZJPuplNQ==,8,uk,28,1,1,16.44,16.44,16.44,1,16.44,16.44,1,0,0,0,0.00000000000000000000,0.00,0.00
RQBsCvxlogTNUidSygqgcQ==,8,uk,28,3,1,55.92,55.92,167.76,0,0,,0,1,0,55.92,3.4014598540145985,138.42,0.00
bBOj8UKjraXzMIPrGBdCrQ==,8,uk,28,2,1,27.60,27.60,55.20,1,27.60,55.20,0,0,0,0,0.00000000000000000000,0.00,0.00
Yh9mYycPmc8CH9Rbjhu3ZQ==,8,uk,28,2,1,30.39,30.39,60.78,0,0,,0,1,0,30.39,0.55054347826086956522,46.14,0.00
L8+KU8u6xftnkFVO501X7w==,8,uk,30,1,1,14.55,14.55,14.55,0,0,,1,1,0,14.55,0.23938795656465942744,0.51,0.00
m7Hk77dySHBbxrKgro1Hjg==,8,uk,30,1,1,18.84,18.84,18.84,0,0,,0,1,0,18.84,1.2948453608247423,0.00,3.93
+osJakLn8jv4bzFmPieelw==,8,uk,30,1,1,13.29,13.29,13.29,1,13.29,13.29,0,0,0,0,0.00000000000000000000,0.00,0.00
to3TWHIKMGoINAlfTdWn+w==,8,uk,28,1,1,19.92,19.92,19.92,0,0,,1,1,1,19.92,1.4988713318284424,4.05,0.00
"9IWUQ1iWPfYSSN2tWuVqMQ==",8,ru,24,2,1,46.29,46.29,92.58,0,0,,0,1,0,46.29,2.3237951807228916,0.00,511.17
"4oH5e29koOH9zNYW8Kwcsg==",8,uk,28,1,1,12.51,12.51,12.51,0,0,,1,1,1,12.51,0.13512637718729747246,0.00,5.55
"3Whh6FLR1MSfsuHKVdCEYQ==",8,uk,21,1,1,17.16,17.16,17.16,0,0,,0,1,0,17.16,1.3717026378896882,1.38,0.00
nklUUkirU5GYU5ZtNOgx8w==,8,ru,20,3,1,42.84,42.84,128.52,0,0,,0,1,0,42.84,2.4965034965034965,47.28,0.00
"2FYEYdoJMUOtbJ6TruruWA==",8,ru,20,1,1,14.19,14.19,14.19,0,0,,0,1,0,14.19,0.11041083099906629318,0.00,10.65
F03P4YcFbbtcWUlujjIQmQ==,8,ru,20,2,1,37.23,37.23,74.46,0,0,,0,1,0,37.23,2.6236786469344609,7.98,0.00
O6owe/pXDy1Bk5nfxuCZyw==,8,ru,20,2,1,39.30,39.30,78.60,1,39.30,78.60,1,0,1,0,0.00000000000000000000,0.00,0.00
d7kiN4CYGndV2/L4yQeZ4g==,8,ru,19,2,1,42.60,42.60,85.20,1,42.60,85.20,0,0,0,0,0.00000000000000000000,0.00,0.00
qqYyR2vRI+7pgiuyTnVM+A==,8,ru,19,2,1,41.31,41.31,82.62,0,0,,0,1,0,41.31,0.48485915492957746479,55.59,0.00
pz7LUOs9i7xgncmHVxQvOw==,8,ru,24,1,1,36.57,36.57,36.57,0,0,,1,1,0,36.57,0.44262890341321713871,0.00,68.97
tUlbh1G7KYRxmBaQk4RPIw==,8,uk,34,1,1,12.18,12.18,12.18,1,12.18,12.18,0,0,0,0,0.00000000000000000000,0.00,0.00
ZmnZeh2zth0OyQaAzd6eTA==,8,uk,41,1,1,13.74,13.74,13.74,1,13.74,13.74,1,0,0,0,0.00000000000000000000,0.00,0.00
"1jx1AjqUwE9sbCyafQnUNQ==",8,ru,25,1,1,21.18,21.18,21.18,0,0,,0,1,0,21.18,1.5414847161572052,4.89,0.00
juwM8fLyplCQTgKTP8dJgQ==,8,ru,34,1,1,13.65,13.65,13.65,0,0,,0,1,0,13.65,0.64447592067988668555,0.00,1.80
RoTHCVmIeMQXudXxn3ykNw==,8,uk,21,2,1,43.62,43.62,87.24,1,43.62,87.24,0,0,0,0,0.00000000000000000000,0.00,0.00
oQQmPjqm7DR+exPmp6xDhg==,8,uk,30,1,1,13.2,13.20,13.20,0,0,,0,1,0,13.2,0.15130674002751031637,0.78,0.00
"4btLP2zvi8eBV0t08fdkKQ==",8,ru,20,2,1,47.91,47.91,95.82,0,0,,0,1,0,47.91,3.6295454545454545,14.40,0.00
"3KHhqZr7/1n2+bTP13WuXA==",8,uk,16,1,1,20.19,20.19,20.19,0,0,,0,1,0,20.19,0.21070757670632435817,0.00,279.21
lx3SsUV7NOrv93tCexVp5A==,8,uk,16,1,1,17.22,17.22,17.22,0,0,,0,1,0,17.22,0.85289747399702823180,0.00,18.99
yH7KH2AG/PGgQiNV7uTTGg==,8,ru,19,1,1,14.88,14.88,14.88,1,14.88,14.88,0,0,0,0,0.00000000000000000000,0.00,0.00
HWpnvfSvYzUsQCcCKhetIg==,8,uk,19,4,1,102.48,102.48,409.92,0,0,,0,1,0,102.48,6.8870967741935484,353.46,0.00
D9Bdgp+w/syZMU61LudzFQ==,8,uk,19,1,1,16.41,16.41,16.41,1,16.41,16.41,0,0,0,0,0.00000000000000000000,0.00,0.00
IdKyooyTjAbvCA7p+ujKCw==,8,uk,19,3,1,54.24,54.24,162.72,0,0,,0,1,0,54.24,3.3053016453382084,0.00,175.08
Veep00i4vvZbTAVD6GMoiA==,8,uk,38,4,1,69.36,69.36,277.44,0,0,,0,1,0,69.36,0.42625368731563421829,214.92,0.00
+XPKfmhBmI2NdGQ96Iaysg==,8,uk,38,1,1,18.48,18.48,18.48,0,0,,0,1,0,18.48,0.06660899653979238754,0.00,43.80
Ghk2iJmzSUW4qLsmJgwOcw==,8,uk,16,4,1,77.82,77.82,311.28,0,0,,0,1,0,77.82,4.2110389610389610,219.36,0.00
dpfu6t8G4blqMn55KM8bSg==,8,uk,16,5,1,92.13,92.13,460.65,0,0,,0,1,0,92.13,0.29597147262914417887,448.62,0.00
PWvj9YoQTtX9FGLgG1CWJQ==,8,uk,16,1,1,18.69,18.69,18.69,1,18.69,18.69,1,0,1,0,0.00000000000000000000,0.00,0.00
"7zai/c69uF/NhB95HgKuYw==",8,uk,16,4,1,75.15,75.15,300.60,0,0,,0,1,0,75.15,4.0208667736757624,51.60,0.00
fuL+cD0zV6Gn4ypTYmXUgw==,8,uk,16,3,1,57.60,57.60,172.80,0,0,,0,1,0,57.60,0.19161676646706586826,0.63,0.00
eLWkkjmSeHVGjb9tp+CJpQ==,8,uk,19,3,1,61.95,61.95,185.85,0,0,,0,1,0,61.95,0.35850694444444444444,163.35,0.00
"8ncYOMYXeKDelzX40EnuLA==",8,uk,19,7,1,158.76,158.76,1111.32,0,0,,0,1,0,158.76,0.85423728813559322034,763.56,0.00
"6We7zBO7mVbNxGEl/xPKVg==",8,uk,19,1,1,21.87,21.87,21.87,0,0,,0,1,0,21.87,0.01967930029154518950,0.00,453.45
q+yzIb2a/avnS9k89SDQVw==,8,uk,19,2,1,25.83,25.83,51.66,1,25.83,51.66,0,0,0,0,0.00000000000000000000,0.00,0.00
fvYhEtD56gROaXqCi9/z/Q==,8,uk,19,5,1,133.05,133.05,665.25,0,0,,0,1,0,133.05,2.5754936120789779,447.54,0.00
crKNTIblJ0113SKEtSJQHw==,8,uk,16,2,1,40.47,40.47,80.94,0,0,,0,1,0,40.47,0.06083427282976324690,0.00,348.06
"2onLVyXEEj2aH+D4N9ldYQ==",8,uk,16,3,1,50.04,50.04,150.12,1,50.04,150.12,0,0,0,0,0.00000000000000000000,0.00,0.00
UNcp1RmIObUiGNqLDHjNVw==,8,uk,16,2,1,38.19,38.19,76.38,0,0,,0,1,0,38.19,0.25439648281374900080,19.68,0.00
SwiAKdzn0b+A4XegM5x0Hw==,8,uk,16,1,1,12.09,12.09,12.09,1,12.09,12.09,0,0,0,0,0.00000000000000000000,0.00,0.00
zmZPan/KZoyrIR2r/SvLdA==,8,ru,15,4,1,74.31,74.31,297.24,0,0,,0,1,0,74.31,6.1464019851116625,84.57,0.00
"7BqUeLmbiug63XrWs2+ZQQ==",8,ru,15,2,1,32.94,32.94,65.88,0,0,,0,1,0,32.94,0.11081953976584578119,0.00,118.35
V7J42heW8l19wiBJ8UpRyw==,8,ru,25,3,1,73.41,73.41,220.23,0,0,,0,1,0,73.41,1.1142987249544627,85.11,0.00
R6aBG9TzvghZNNmGufy5NQ==,8,ru,33,1,1,12.36,12.36,12.36,1,12.36,12.36,1,0,1,0,0.00000000000000000000,0.00,0.00
A6QTeGOKjaGkGkRCFqNybw==,8,ru,33,3,1,43.86,43.86,131.58,1,43.86,131.58,1,0,0,0,0.00000000000000000000,0.00,0.00
DAMO0tILVRlXZhYONdvs0Q==,8,uk,15,2,1,48.21,48.21,96.42,0,0,,0,1,0,48.21,0.36639306885544915641,0.00,10.20
HxWcXHURvvtOJkrXAcDxQg==,8,uk,15,3,1,71.64,71.64,214.92,0,0,,0,1,0,71.64,0.74299937772246421904,131.58,0.00
Y/nf8iBu/UCaNAuIRRjVwA==,8,uk,15,2,1,34.86,34.86,69.72,0,0,,0,1,0,34.86,0.16219988833054159687,0.00,121.17
q8UcdT1sZCl07AqhDVz5ZA==,8,uk,15,5,1,115.14,115.14,575.70,1,115.14,575.70,0,0,0,0,0.00000000000000000000,0.00,0.00
HZqx1XVZ1mb7lM9T61x+DA==,8,ru,43,1,1,13.47,13.47,13.47,0,0,,0,1,0,13.47,0.02339760291818655550,0.00,1.14
qmZRB16NnnCdNHWUcSyVDQ==,8,ru,37,2,1,42.87,42.87,85.74,0,0,,0,1,0,42.87,3.1826280623608018,0.00,348.81
Lug+Yg90jslWgHEN6dc+Ng==,8,uk,21,3,1,58.50,58.50,175.50,0,0,,0,1,0,58.50,0.68229531140657802659,0.00,291.30
er3/fOrRpmyqiRaC0CaFcg==,8,uk,21,3,1,65.52,65.52,196.56,0,0,,0,1,0,65.52,0.37333333333333333333,116.82,0.00
"7vnYIRqjBNlAyBbtPg02tQ==",8,uk,21,3,1,82.08,82.08,246.24,0,0,,0,1,0,82.08,0.41758241758241758242,183.06,0.00
geIiJ1L04w2qAE0qzQUb2g==,8,uk,23,1,1,30.18,30.18,30.18,0,0,,0,1,0,30.18,0.12256335282651072125,0.00,612.24
WMcncRFNp4e91e/Y3CwEvQ==,8,uk,23,2,1,41.16,41.16,82.32,0,0,,0,1,0,41.16,1.3638170974155070,68.28,0.00
An7gG7hfETivAjfokQv3Ww==,8,uk,23,4,1,90.99,90.99,363.96,0,0,,0,1,0,90.99,1.1053206997084548,273.90,0.00
Jp0hnV9XOJGVV5jpFhlqgQ==,8,uk,25,3,1,56.10,56.10,168.30,0,0,,0,1,0,56.10,0.15413781734256511705,0.00,21.87
"3Xuq0acIoGEgw19qflIoog==",8,uk,25,1,1,19.86,19.86,19.86,0,0,,0,1,0,19.86,0.11800356506238859180,0.00,105.33
VAduzk1Og0uicXfMLD3VbQ==,8,uk,25,2,1,42.72,42.72,85.44,1,42.72,85.44,0,0,0,0,0.00000000000000000000,0.00,0.00
dVTYjVpXbOM/sOgCq4CV0g==,8,uk,25,2,1,41.31,41.31,82.62,1,41.31,82.62,0,0,0,0,0.00000000000000000000,0.00,0.00
p0Ysy5XSVvKlZbKqzjyJgQ==,8,uk,25,1,1,14.85,14.85,14.85,0,0,,0,1,0,14.85,0.17973856209150326797,0.00,7.17
BTD3ZjLKfkT6ZRBT9zRwtg==,8,uk,14,2,1,35.79,35.79,71.58,0,0,,0,1,0,35.79,2.4101010101010101,58.68,0.00
BDvlXttM/hbupcLic+5ZWg==,8,uk,29,1,1,13.59,13.59,13.59,0,0,,0,1,0,13.59,0.18985750209555741827,0.00,126.00
r9AjQVS2nstu5lpVmDlihA==,8,ru,22,2,1,29.52,29.52,59.04,0,0,,0,1,0,29.52,2.1721854304635762,34.20,0.00
QoHEss2e+b385deeX2p39Q==,8,ru,22,2,1,71.43,71.43,142.86,0,0,,0,1,0,71.43,1.2098577235772358,0.00,255.06
"7SeM1pmnTTTXfhI+x3ldng==",8,ru,22,2,1,55.56,55.56,111.12,0,0,,0,1,0,55.56,0.38891222175556488870,0.00,135.84
o55dseByUOl9s5IQCz1kuQ==,8,uk,22,1,1,15.42,15.42,15.42,0,0,,1,1,0,15.42,0.13876889848812095032,0.39,0.00
"3iITAz/ADjFv3PDTgTjxSg==",8,ru,16,5,1,97.08,97.08,485.40,0,0,,0,1,0,97.08,6.2957198443579767,333.66,0.00
fNc4x9raJu2OBcbtEloM7A==,8,ru,35,1,1,15.84,15.84,15.84,1,15.84,15.84,1,0,0,0,0.00000000000000000000,0.00,0.00
wDXJbTe2RLmAMKsPm5zZDg==,8,ru,17,3,1,103.71,103.71,311.13,0,0,,0,1,0,103.71,6.5473484848484848,80.37,0.00
ZmjMhgyYl6o8iFq964FEWg==,8,ru,17,4,1,81.84,81.84,327.36,0,0,,0,1,0,81.84,0.26304117250024105679,308.61,0.00
b6lW5fOrJiJUE7dwhEp9VQ==,8,ru,17,2,1,73.38,73.38,146.76,0,0,,0,1,0,73.38,0.22415689149560117302,131.55,0.00
mXihLMwkG8RgO1jsFnJXnA==,8,uk,32,1,1,12.75,12.75,12.75,1,12.75,12.75,0,0,0,0,0.00000000000000000000,0.00,0.00
sQqTFx1o31w2foAIr2LKNw==,8,uk,32,2,1,35.79,35.79,71.58,1,35.79,71.58,0,0,0,0,0.00000000000000000000,0.00,0.00
RUjQVs2C+H0ejG0h7x1f5A==,8,uk,22,3,1,59.88,59.88,179.64,1,59.88,179.64,1,0,1,0,0.00000000000000000000,0.00,0.00
jKSOgyMP0Yzld1pVpvyYrg==,8,uk,36,2,1,26.31,26.31,52.62,0,0,,0,1,0,26.31,0.14645958583834335337,37.56,0.00
VzxrkGURuahRUx/43mjAFQ==,8,uk,37,2,1,39.48,39.48,78.96,0,0,,0,1,0,39.48,0.75028506271379703535,61.80,0.00
xSi5UajdkNHXppWOTm6g8w==,8,uk,20,3,1,91.56,91.56,274.68,0,0,,0,1,0,91.56,1.1595744680851064,196.26,0.00
zeu++qOqokuGcT0ghN97bQ==,8,ru,34,3,1,59.34,59.34,178.02,1,59.34,178.02,0,0,0,0,0.00000000000000000000,0.00,0.00
"06RPvlsFPCmM9ag+iSM/Ag==",8,ru,34,1,1,18.9,18.90,18.90,0,0,,0,1,0,18.9,0.10616784630940343782,0.00,6.33
"0A5RkQrm+GBgG7KSFk/xhw==",8,uk,31,3,1,40.83,40.83,122.49,0,0,,0,1,0,40.83,2.1603174603174603,0.00,35.82
"7GCGwypiXsxGxetp6/KmnA==",8,uk,31,2,1,30.21,30.21,60.42,1,30.21,60.42,0,0,0,0,0.00000000000000000000,0.00,0.00
xVwGwMaEG1yZydv5VIfEQA==,8,uk,22,1,1,17.94,17.94,17.94,0,0,,0,1,0,17.94,0.29692154915590863952,2.07,0.00
pLOCMIX+imLIzoDehgdOPA==,8,uk,22,5,1,129.75,129.75,648.75,0,0,,0,1,0,129.75,7.2324414715719064,0.00,108.45
"7GE5h/3N3lcro3K9T3aujw==",8,ru,32,4,1,104.70,104.70,418.80,0,0,,0,1,0,104.70,0.16138728323699421965,62.64,0.00
gxZPbCoYIu8slavUm05KGA==,8,ru,14,1,1,19.8,19.80,19.80,1,19.8,19.80,0,0,0,0,0.00000000000000000000,0.00,0.00
FLqAK4qKiMkvlLBgGwbBnQ==,8,ru,31,3,1,53.28,53.28,159.84,0,0,,0,1,0,53.28,2.6909090909090909,111.12,0.00
"7ew71UmoMb73L41PM/YL/w==",8,uk,17,2,1,40.74,40.74,81.48,0,0,,0,1,0,40.74,0.25487987987987987988,1.02,0.00
PydH3c1l9bUvwz7hsiaBOg==,8,uk,17,1,1,32.55,32.55,32.55,1,32.55,32.55,0,0,0,0,0.00000000000000000000,0.00,0.00
"1dvc3uv3gFy83YY5oJeFkQ==",8,uk,17,2,1,45.93,45.93,91.86,1,45.93,91.86,1,0,1,0,0.00000000000000000000,0.00,0.00
mcbWtEz8ADI9GXCi1lfaSA==,8,uk,17,1,1,16.05,16.05,16.05,1,16.05,16.05,1,0,1,0,0.00000000000000000000,0.00,0.00
UFVjte0RzYKTngAiVvjqPQ==,8,uk,17,1,1,13.14,13.14,13.14,1,13.14,13.14,0,0,0,0,0.00000000000000000000,0.00,0.00
"4pssft0TgDfiQexjbe25lw==",8,ru,26,4,1,59.40,59.40,237.60,0,0,,0,1,0,59.40,4.5205479452054795,223.17,0.00
ytNOQh7e6qNGQNC0T3RBxw==,8,ru,26,2,1,40.83,40.83,81.66,0,0,,0,1,0,40.83,0.17184343434343434343,67.53,0.00
ZU1vF9G4TjB+iEZ001MU3g==,8,ru,29,1,1,23.1,23.10,23.10,0,0,,0,1,0,23.1,0.28288023512123438648,0.90,0.00
xiXTXOEbWU+HnGOUmgc9/w==,8,uk,20,1,1,13.47,13.47,13.47,0,0,,1,1,1,13.47,0.58311688311688311688,0.00,78.03
jVhb69DTRT5TSWYEiUrlbg==,8,uk,20,1,1,24.09,24.09,24.09,0,0,,0,1,0,24.09,1.7884187082405345,0.00,48.33
wA+Rd++M6EKUppqQeb+pTw==,8,uk,20,1,1,15.6,15.60,15.60,1,15.6,15.60,0,0,0,0,0.00000000000000000000,0.00,0.00
cv6g2/jSkR+FwO58WY85DQ==,8,uk,20,2,1,55.47,55.47,110.94,1,55.47,110.94,0,0,0,0,0.00000000000000000000,0.00,0.00
"4b7l8C489HEJirtoe7xtFg==",8,uk,20,1,1,16.56,16.56,16.56,0,0,,0,1,0,16.56,0.14926987560843699297,0.00,429.84
gT0iqDKuIXNm4ceMd9eZ1A==,8,uk,20,2,1,57.78,57.78,115.56,0,0,,0,1,0,57.78,3.4891304347826087,0.00,253.20
orbgZNBGuhZZx63HTAbyIw==,8,uk,25,6,1,141.48,141.48,848.88,0,0,,0,1,0,141.48,1.2242990654205607,641.43,0.00
MSxDpyVU8A+9Wgmnb8b1IQ==,8,uk,14,3,1,68.43,68.43,205.29,1,68.43,205.29,0,0,0,0,0.00000000000000000000,0.00,0.00
ojVPXYZw2oeGtcmG7LcLGA==,8,en,20,2,1,58.02,58.02,116.04,0,0,,0,1,0,58.02,0.28262457986263334795,60.00,0.00
lJW2nxFOiXDfsmSrwGsFQw==,8,uk,20,4,1,69.18,69.18,276.72,1,69.18,276.72,0,0,0,0,0.00000000000000000000,0.00,0.00
DcYWdg5xq9/5Yd7SaaVhZw==,8,uk,32,2,1,29.49,29.49,58.98,1,29.49,58.98,0,0,0,0,0.00000000000000000000,0.00,0.00
"787jk0VnxM8/sv/0TkvO6A==",8,uk,20,3,1,76.29,76.29,228.87,0,0,,0,1,0,76.29,1.2934893184130214,207.39,0.00
va4krMfpHwzELV/AUI7WHQ==,8,uk,20,1,1,21.12,21.12,21.12,1,21.12,21.12,0,0,0,0,0.00000000000000000000,0.00,0.00
qEF/fPDQLJPXIx6RiSIP1A==,8,uk,20,2,1,48.51,48.51,97.02,0,0,,0,1,0,48.51,2.2968750000000000,0.00,218.10
G9053rs6jbKItKUhrUdLew==,8,uk,27,2,1,41.94,41.94,83.88,0,0,,0,1,0,41.94,0.43228200371057513915,36.87,0.00
zSepnWFgLH0tQb1s4mxKZQ==,8,uk,24,2,1,36.18,36.18,72.36,0,0,,0,1,0,36.18,0.43133047210300429185,57.96,0.00
BOcGlFXXESDUbttxDzQIQw==,8,uk,32,5,1,88.29,88.29,441.45,1,88.29,441.45,0,0,0,0,0.00000000000000000000,0.00,0.00
BLnx9pj0y+SVkckLR/01qw==,9,uk,25,3,1,41.55,41.55,124.65,1,41.55,124.65,0,0,0,0,0,0.00,0.00
MSxDpyVU8A+9Wgmnb8b1IQ==,9,uk,14,1,1,27.54,27.54,27.54,0,0,,0,1,0,27.54,0.22093862815884476534,0.00,177.75
GEAVJz1gd3SThbDZR01fcA==,9,uk,14,2,1,60.06,60.06,120.12,0,0,,0,1,0,60.06,2.1808278867102397,0.00,105.96
AN9at3LlvDamqXq8dvHD4w==,9,ru,24,4,1,63.93,63.93,255.72,0,0,,0,1,0,63.93,0.53221778221778221778,169.26,0.00
xt/PY4N2zkZQgtlZ9Cg82w==,9,ru,24,2,1,44.04,44.04,88.08,0,0,,0,1,0,44.04,0.17221961520412951666,70.62,0.00
MRcEXu/KG95hsIyJM/816A==,9,uk,32,1,1,14.67,14.67,14.67,0,0,,0,1,0,14.67,0.16655313351498637602,0.00,37.59
BOcGlFXXESDUbttxDzQIQw==,9,uk,32,6,1,99.45,99.45,596.70,0,0,,0,1,0,99.45,6.7791411042944785,155.25,0.00
mXihLMwkG8RgO1jsFnJXnA==,9,uk,32,2,1,26.31,26.31,52.62,0,0,,1,1,1,26.31,0.04409250879839115133,39.87,0.00
sQqTFx1o31w2foAIr2LKNw==,9,uk,32,2,1,49.74,49.74,99.48,0,0,,0,1,0,49.74,0.94526795895096921323,27.90,0.00
DcYWdg5xq9/5Yd7SaaVhZw==,9,uk,32,1,1,13.14,13.14,13.14,0,0,,0,1,0,13.14,0.13208685162846803378,0.00,45.84
mEtO8F+CRPGmaJ8SHa7BbA==,9,uk,32,1,1,27.12,27.12,27.12,0,0,,0,1,0,27.12,2.0639269406392694,0.00,26.28
CfgvA7ntuRJL/qdscwgMVw==,9,ru,24,2,1,43.83,43.83,87.66,1,43.83,87.66,0,0,0,0,0.00000000000000000000,0.00,0.00
Hamw6F2EZmJfI2glmE2NEg==,9,ru,24,1,1,20.91,20.91,20.91,0,0,,0,1,0,20.91,0.23853524982888432580,0.00,51.63
tUlbh1G7KYRxmBaQk4RPIw==,9,uk,34,2,1,35.43,35.43,70.86,0,0,,1,1,0,35.43,1.6944045911047346,58.68,0.00
PzG6g7FMYUPp0RMvXhfesQ==,9,uk,34,2,1,36.45,36.45,72.90,1,36.45,72.90,0,0,0,0,0.00000000000000000000,0.00,0.00
QZBiEFECZAgVl5IkN9/cFw==,9,en,16,9,1,252.66,252.66,2273.94,0,0,,0,1,0,252.66,3.4658436213991770,428.49,0.00
"1BBMagZRq/39AV1l2rm4Iw==",9,ru,23,1,1,34.8,34.80,34.80,0,0,,0,1,0,34.8,0.01530383387424470303,0.00,232.32
Y/nf8iBu/UCaNAuIRRjVwA==,9,uk,15,1,1,20.16,20.16,20.16,0,0,,0,1,0,20.16,0.57931034482758620690,0.00,49.56
HxWcXHURvvtOJkrXAcDxQg==,9,uk,15,2,1,42.72,42.72,85.44,0,0,,0,1,0,42.72,2.1190476190476190,0.00,129.48
q8UcdT1sZCl07AqhDVz5ZA==,9,uk,15,3,1,61.98,61.98,185.94,0,0,,0,1,0,61.98,0.72542134831460674157,0.00,389.76
Ej00UDBb0OBlQliAnSIp+g==,9,uk,15,2,1,42.54,42.54,85.08,1,42.54,85.08,1,0,1,0,0.00000000000000000000,0.00,0.00
DAMO0tILVRlXZhYONdvs0Q==,9,uk,15,3,1,54.15,54.15,162.45,0,0,,0,1,0,54.15,0.63645980253878702398,66.03,0.00
B4b6v6eUHvAVOeAQk6EEiw==,9,ru,23,3,1,44.67,44.67,134.01,0,0,,0,1,0,44.67,0.27497691597414589104,4.41,0.00
DorDcyqBWMg5IEaflqn5Xw==,9,ru,23,5,1,85.05,85.05,425.25,0,0,,0,1,0,85.05,0.63465413028878441907,248.49,0.00
T+RA0/fgzbUBLF89D4AEDA==,9,ru,23,1,1,18.51,18.51,18.51,0,0,,1,1,0,18.51,0.04352733686067019400,0.00,178.86
"7SeM1pmnTTTXfhI+x3ldng==",9,ru,22,1,1,22.71,22.71,22.71,0,0,,0,1,0,22.71,1.2269043760129660,0.00,88.41
"75lEf3nSWLSf6GncqhR9gQ==",9,ru,22,1,1,13.8,13.80,13.80,0,0,,1,1,1,13.8,0.60766182298546895641,0.00,133.89
QoHEss2e+b385deeX2p39Q==,9,ru,22,2,1,59.07,59.07,118.14,0,0,,0,1,0,59.07,4.2804347826086957,0.00,24.72
nPrRQwP3UZo2KBlM2mJ8fg==,9,uk,24,1,1,17.16,17.16,17.16,0,0,,0,1,0,17.16,0.14525139664804469274,1.83,0.00
ildaqkizLaFesmkjCvlzmQ==,9,uk,24,2,1,50.19,50.19,100.38,0,0,,0,1,0,50.19,2.9248251748251748,0.00,74.31
Wua5DlzLb2yNeSrcG9Xi3g==,9,uk,23,1,1,17.67,17.67,17.67,0,0,,0,1,0,17.67,0.17603108188882247460,0.00,188.52
"2Tm77AxZ7h7oCNKgCgMpnQ==",9,uk,23,1,1,12.12,12.12,12.12,0,0,,0,1,0,12.12,0.68590831918505942275,0.00,64.08
An7gG7hfETivAjfokQv3Ww==,9,uk,23,2,1,47.52,47.52,95.04,0,0,,0,1,0,47.52,3.9207920792079208,0.00,268.92
FbbhrtuL39vfmatF2ObVfA==,9,uk,16,2,1,42.60,42.60,85.20,1,42.60,85.20,0,0,0,0,0.00000000000000000000,0.00,0.00
yFNWN0sYyxkSJ+yLRq1WqA==,9,uk,16,5,1,114.27,114.27,571.35,1,114.27,571.35,0,0,0,0,0.00000000000000000000,0.00,0.00
lx3SsUV7NOrv93tCexVp5A==,9,uk,16,1,1,23.85,23.85,23.85,0,0,,0,1,0,23.85,0.04174323969545812549,6.63,0.00
SwiAKdzn0b+A4XegM5x0Hw==,9,uk,16,2,1,42.27,42.27,84.54,0,0,,0,1,0,42.27,1.7723270440251572,72.45,0.00
dpfu6t8G4blqMn55KM8bSg==,9,uk,16,2,1,61.56,61.56,123.12,0,0,,0,1,0,61.56,0.72817601135557132718,0.00,337.53
crKNTIblJ0113SKEtSJQHw==,9,uk,16,3,1,51.57,51.57,154.71,0,0,,0,1,0,51.57,0.41885964912280701754,73.77,0.00
fuL+cD0zV6Gn4ypTYmXUgw==,9,uk,16,3,1,96.66,96.66,289.98,0,0,,0,1,0,96.66,0.62478184991273996510,117.18,0.00
UNcp1RmIObUiGNqLDHjNVw==,9,uk,16,3,1,69.84,69.84,209.52,0,0,,0,1,0,69.84,0.24084419615145872129,133.14,0.00
"3KHhqZr7/1n2+bTP13WuXA==",9,uk,16,2,1,48.27,48.27,96.54,0,0,,0,1,0,48.27,0.23038373424971363116,76.35,0.00
